id,round,teamId,serviceId,score,stolen,lost,attackerScore,victimScore
29759,97,33,6,11850.547090816213,1460,322,11437.746468752724,-4587.199377936486
29764,97,34,3,0,0,1041,0,-4999.999999999997
29771,97,35,1,4767.92970770829,0,28,0,-232.07029229170956
29774,97,35,5,8638.809751958379,1437,538,11623.782402063938,-7984.972650105509
29779,97,36,3,13357.987568210596,1780,173,11553.49605569783,-3195.5084874872186
29785,97,37,0,5000,0,0,0,0
29789,97,37,4,5000,0,0,0,0
30032,98,30,0,5000,0,0,0,0
30036,98,30,3,5191.668688596881,478,237,2358.580990047739,-2166.9123014508828
30041,98,31,1,4066.0353950261087,0,92,0,-933.9646049738965
30048,98,31,6,693.3062688940231,0,603,0,-4306.693731105984
30053,98,32,4,5000,0,0,0,0
30058,98,33,0,5000,0,0,0,0
30062,98,33,4,5000,0,0,0,0
30066,98,34,2,4604.585829177828,0,39,0,-395.4141708221728
30071,98,34,6,3024.735869557985,291,824,3639.0326165089114,-5614.296746950923
30078,98,35,3,11108.145354217779,1206,79,7185.466746075542,-1077.321391857764
30082,98,36,1,4612.046299674965,0,48,0,-387.95370032503763
30088,98,36,7,4772.1697598884375,0,23,0,-227.8302401115638
30092,98,37,4,5000,0,0,0,0
30179,99,10,3,12177.387264348597,1396,27,7628.792845531256,-451.4055811826258
30184,99,10,7,4689.740512685954,0,38,0,-310.25948731404833
30188,99,11,3,9302.565068558795,971,84,5396.938758708125,-1094.37369014926
30195,99,12,1,3973.8273944274815,0,102,0,-1026.1726055725157
30199,99,12,7,4689.697099149051,0,38,0,-310.30290085094947
30205,99,13,3,15191.568014823877,2090,29,10880.819051673056,-689.2510368493058
30208,99,13,7,5000,0,0,0,0
30216,99,14,6,7875.243594998976,1188,480,9224.50793007178,-6349.264335072849
30219,99,15,1,4039.083315981541,0,97,0,-960.9166840184596
30224,99,15,6,16595.864328445794,2014,7,11709.706777879603,-113.842449433815
30230,99,16,4,5000,0,0,0,0
30236,99,17,3,3465.08305231852,588,867,4936.092998895219,-6471.009946576699
30238,99,17,5,651.3132089658715,614,1984,9233.652088728315,-13582.338879762434
30243,99,18,2,4577.494821252617,0,42,0,-422.50517874738443
30248,99,19,0,5000,0,0,0,0
30249,99,18,7,4705.2752682942555,0,37,0,-294.72473170574403
30253,99,19,7,4714.308888483267,0,36,0,-285.69111151673474
30254,99,19,4,5000,0,0,0,0
28881,95,0,2,5000,0,0,0,0
28886,95,0,5,5000,0,0,0,0
28891,95,1,2,4593.56997592102,0,36,0,-406.4300240789793
28897,95,2,1,4085.4212730815857,0,85,0,-914.5787269184166
28904,95,2,7,4722.7200844473855,0,33,0,-277.2799155526167
28909,95,3,4,5000,0,0,0,0
28912,95,4,0,5000,0,0,0,0
28919,95,4,7,4706.720633938184,0,34,0,-293.2793660618202
28925,95,5,3,8428.750471644064,916,258,6366.152996131727,-2937.402524487638
28929,95,6,1,4085.7660238407284,0,86,0,-914.2339761592755
28933,95,6,6,6197.259188408079,1103,672,9855.74950469,-8658.490316281954
28939,95,7,3,0,0,1057,0,-4999.999999999997
28944,95,8,0,5000,0,0,0,0
28949,95,8,4,5000,0,0,0,0
28955,95,9,2,4625.28209351801,0,34,0,-374.7179064819882
28960,95,9,5,1093.3906036020842,1422,1412,13264.725286677405,-17171.33468307534
28962,95,10,1,4715.140117314395,0,35,0,-284.8598826856075
28970,95,11,1,4752.519879568349,0,33,0,-247.48012043164744
28973,95,11,4,5000,0,0,0,0
28979,95,12,3,544.0548861143558,109,1366,1575.5026077120222,-6031.44772159768
28983,95,12,6,3676.951705948033,451,644,4181.1389819278675,-5504.187275979843
28988,95,13,4,5000,0,0,0,0
28995,95,14,0,5000,0,0,0,0
28998,95,14,5,11518.786759667906,1540,243,9989.384677151706,-3470.597917483741
29003,95,15,1,4200.677875850761,0,76,0,-799.3221241492417
29010,95,16,1,4357.974671829717,0,63,0,-642.0253281702857
29013,95,16,4,5000,0,0,0,0
29019,95,17,2,4625.297341082665,0,34,0,-374.70265891733476
29024,95,18,0,5000,0,0,0,0
29028,95,18,4,5000,0,0,0,0
29032,95,18,7,4726.875191539559,0,32,0,-273.12480846044065
29038,95,19,5,10304.689023106272,1418,259,9142.8566964839,-3838.16767337765
29042,95,20,1,9626.07613989077,372,33,4964.521528535172,-338.4453886444077
29050,95,21,1,4169.117223323534,0,78,0,-830.8827766764641
29055,95,21,6,0,0,1169,0,-4999.999999999986
29060,95,22,3,552.7559498446508,309,1370,3599.850003526004,-8047.094053681368
29062,95,22,5,857.5331431241723,487,2118,7582.799435554501,-11725.266292430346
29068,95,23,5,0,0,2130,0,-5000.0000000000055
29072,95,24,0,5000,0,0,0,0
29077,95,24,4,5000,0,0,0,0
29081,95,25,0,5000,0,0,0,0
29086,95,25,5,10443.877030686222,1753,338,11658.798501324096,-6214.921470637841
29091,95,26,2,4609.433713474537,0,35,0,-390.56628652546163
29097,95,27,0,5000,0,0,0,0
29101,95,27,5,3937.1361524982003,826,825,7888.220678631128,-8951.084526132938
29107,95,28,2,4641.124251371357,0,33,0,-358.8757486286437
29111,95,28,6,369.623244996887,0,772,0,-4630.37675500311
29116,95,29,4,5000,0,0,0,0
29121,95,30,0,5000,0,0,0,0
29126,95,30,5,499.26669982920663,839,1380,8762.148895457793,-13262.882195628576
29131,95,31,2,4641.214026857928,0,33,0,-358.78597314207303
29137,95,32,0,5000,0,0,0,0
29142,95,32,4,5000,0,0,0,0
29147,95,33,1,4111.792672702043,0,83,0,-888.2073272979551
29152,95,33,7,4726.826066570279,0,32,0,-273.1739334297245
29157,95,34,4,5000,0,0,0,0
29161,95,35,0,5000,0,0,0,0
29166,95,35,6,118.44669867117182,0,875,0,-4881.553301328826
29171,95,36,2,4678.099300102565,0,29,0,-321.9006998974356
29176,95,37,0,5000,0,0,0,0
29181,95,37,5,12488.340631471396,1583,89,8886.279064761713,-1397.9384332902948
29722,97,29,1,11197.499500468783,599,30,6717.314717703965,-519.8152172351796
29727,97,29,6,11927.211714906372,1116,85,8116.856073034755,-1189.6443581284254
29732,97,30,3,5161.304743362939,468,237,2328.2170448137986,-2166.9123014508828
29738,97,31,1,4116.31362137255,0,87,0,-883.6863786274552
29743,97,31,6,772.0326137754972,0,583,0,-4227.967386224509
29747,97,32,3,4692.103429871292,816,657,6566.528493553728,-6874.425063682444
29753,97,33,0,5000,0,0,0,0
29758,97,33,5,5603.624753034972,1371,842,12304.16462322532,-11700.53987019038
29762,97,34,2,4616.38070731828,0,37,0,-383.6192926817205
29767,97,34,6,3016.3729153473446,276,805,3476.4606206276544,-5460.087705280306
29772,97,35,3,11099.327371632555,1196,79,7176.648763490325,-1077.321391857764
29777,97,36,1,4625.712287319051,0,46,0,-374.28771268095153
29782,97,36,5,9741.854215509697,1198,283,8119.684103413066,-3377.82988790339
29787,97,37,2,4828.060716613447,10,33,166.2847837719783,-338.2240671585337
30031,98,29,7,5000,0,0,0,0
30037,98,30,5,558.8567306364249,880,1458,9303.274976076757,-13744.418245440318
30042,98,31,0,5000,0,0,0,0
30047,98,31,7,4713.5894709657605,0,35,0,-286.410529034242
30051,98,32,2,4604.585829177828,0,39,0,-395.41417082217276
30056,98,32,7,4713.630506006391,0,35,0,-286.36949399360986
30063,98,33,6,11942.106991437417,1483,322,11529.306369373928,-4587.199377936486
30068,98,34,1,4048.1601528314204,0,93,0,-951.8398471685801
30072,98,34,7,4729.643368082943,0,34,0,-270.3566319170609
30077,98,35,4,5000,0,0,0,0
30083,98,36,2,4664.844281019094,0,31,0,-335.1557189809067
30087,98,36,5,9751.776899079843,1206,283,8129.6067869832095,-3377.82988790339
30093,98,37,3,6603.385053794243,1152,514,8591.324671691771,-6987.939617897565
30239,99,17,7,4689.376819306955,0,38,0,-310.6231806930444
30244,99,18,3,7724.128682727961,1053,291,6899.513294194815,-4175.384611466837
30250,99,19,1,4056.43048002864,0,94,0,-943.5695199713647
30252,99,19,3,7912.539336169753,906,241,5815.834153503036,-2903.2948173332848
30255,99,19,6,11735.586839925742,1487,255,10446.13126515886,-3710.5444252331313
30256,99,19,5,10368.962888784641,1470,259,9207.130562162269,-3838.16767337765
30257,99,20,0,5000,0,0,0,0
30258,99,20,1,10153.57023475788,469,47,5722.492113723154,-568.9218789652639
30259,99,20,2,4759.7603787802245,0,22,0,-240.23962121977596
30260,99,20,3,10529.888419124813,1084,60,6390.607427053965,-860.7190079291462
30261,99,20,4,5000,0,0,0,0
30262,99,20,5,10279.983607489501,1384,143,8217.200583814163,-2937.216976324601
30263,99,20,6,11713.526185479846,2266,238,12958.136787628451,-6244.610602148606
30265,99,20,7,4887.449083762361,0,11,0,-112.55091623764046
30264,99,21,0,5000,0,0,0,0
30266,99,21,1,3993.85087470677,0,100,0,-1006.1491252932278
30267,99,21,2,4511.650116260981,0,46,0,-488.34988373901695
30268,99,21,3,0,0,1513,0,-5000.000000000005
30269,99,21,4,5000,0,0,0,0
28882,95,0,0,5000,0,0,0,0
28890,95,0,7,5000,0,0,0,0
28893,95,1,4,5000,0,0,0,0
28900,95,2,2,4542.429979946228,0,39,0,-457.5700200537738
28905,95,3,0,5000,0,0,0,0
28907,95,3,3,11432.486426772848,1250,264,9448.723680010557,-3016.237253237692
28914,95,4,2,4558.8012410195515,0,38,0,-441.19875898044796
28918,95,4,5,0,0,2079,0,-5000.000000000004
28924,95,5,4,5000,0,0,0,0
28930,95,5,7,4706.800590007422,0,34,0,-293.19940999257915
28932,95,6,3,3183.2868014166115,453,818,3915.5271432091076,-5732.240341792487
28938,95,7,0,5000,0,0,0,0
28943,95,7,6,0,0,1170,0,-4999.999999999986
28948,95,8,2,4625.275018386788,0,34,0,-374.724981613211
28953,95,9,0,5000,0,0,0,0
28957,95,9,6,0,0,1167,0,-4999.999999999985
28964,95,10,4,5000,0,0,0,0
28968,95,10,7,4706.7610912237105,0,34,0,-293.2389087762909
28972,95,11,3,9256.228100280825,933,84,5350.601790430144,-1094.37369014926
28978,95,12,0,5000,0,0,0,0
28985,95,12,7,4706.717490599874,0,34,0,-293.28250940012714
28987,95,13,2,4625.133874284431,0,34,0,-374.86612571556776
28993,95,14,1,4708.803279406666,0,33,0,-291.19672059333806
28999,95,14,7,4706.7257767342935,0,34,0,-293.27422326570786
29002,95,15,2,11656.513354499042,634,13,6927.896591330012,-271.38323683093006
29007,95,15,6,16279.788770464955,1909,7,11393.631219898762,-113.842449433815
29014,95,16,6,1912.2806184813712,79,1147,1958.0820738145976,-5045.801455333218
29017,95,17,0,5000,0,0,0,0
29022,95,17,5,872.2926878864862,574,1878,8724.16496380971,-12851.872275923211
29027,95,18,2,4625.297341082665,0,34,0,-374.70265891733476
29034,95,19,1,4242.292869361334,0,71,0,-757.7071306386686
29039,95,19,6,11467.371512017013,1412,254,10167.504495311257,-3700.132983294258
29044,95,20,4,5000,0,0,0,0
29048,95,21,0,5000,0,0,0,0
29053,95,21,4,5000,0,0,0,0
29059,95,22,1,4142.186960654246,0,79,0,-857.8130393457564
29064,95,22,6,0,0,1093,0,-4999.999999999988
29070,95,23,4,5000,0,0,0,0
29073,95,23,7,4726.886006102006,0,32,0,-273.1139938979963
29080,95,24,7,4742.957432538412,0,31,0,-257.04256746158825
29084,95,25,3,12807.336452789137,1492,58,8710.5214437335,-903.1849909443862
29089,95,25,7,4726.796504146921,0,32,0,-273.2034958530817
29094,95,26,6,2660.0510547072313,679,1083,8096.533012583666,-10436.481957876424
29100,95,27,1,4795.943010611203,0,15,0,-204.05698938879732
29105,95,27,7,13542.872453067537,985,0,8542.872453067574,0
29108,95,28,3,0,0,1279,0,-5000.000000000012
29115,95,29,1,9671.908095664729,409,30,5191.723312899899,-519.8152172351796
29119,95,29,5,14186.692312476318,1984,147,12329.932076697452,-3143.239764221113
29125,95,30,4,5000,0,0,0,0
29130,95,31,1,4192.86072688019,0,76,0,-807.1392731198148
29133,95,31,5,0,0,675,0,-5000.000000000011
29138,95,32,2,4641.128346180247,0,33,0,-358.8716538197532
29145,95,33,0,5000,0,0,0,0
29149,95,33,4,5000,0,0,0,0
29154,95,34,0,5000,0,0,0,0
29159,95,34,5,4384.120518622955,1335,1025,13182.676663085202,-13798.556144462247
29164,95,35,2,4749.220980586483,0,18,0,-250.77901941351672
29168,95,35,7,4722.665156336098,0,33,0,-277.3348436639013
29173,95,36,4,5000,0,0,0,0
29178,95,37,1,4910.633131665057,0,10,0,-89.36686833494099
29184,95,37,7,4737.893304724331,0,30,0,-262.10669527566955
29723,97,29,2,4832.987170759299,0,16,0,-167.0128292407002
29728,97,29,7,5000,0,0,0,0
29733,97,30,4,5000,0,0,0,0
29737,97,31,0,5000,0,0,0,0
29742,97,31,5,0,0,735,0,-5000.000000000012
29748,97,32,2,4616.38070731828,0,37,0,-383.6192926817204
29752,97,32,7,4717.940439564863,0,34,0,-282.05956043513896
29757,97,33,4,5000,0,0,0,0
29763,97,34,1,4102.682859256699,0,87,0,-897.3171407433009
29768,97,34,7,4733.970709704718,0,33,0,-266.02929029528667
29773,97,35,4,5000,0,0,0,0
29778,97,36,0,5000,0,0,0,0
29783,97,36,6,13426.51855725331,1247,219,10685.095232556667,-2258.5766753033504
29788,97,37,3,6631.442035999977,1142,509,8569.758620483932,-6938.316584483998
29792,97,37,7,4733.3925839832145,0,31,0,-266.60741601678603
30097,99,0,0,5000,0,0,0,0
30102,99,0,5,5000,0,0,0,0
30107,99,1,2,4546.129481606727,0,44,0,-453.8705183932736
30112,99,1,7,4689.809357137464,0,38,0,-310.1906428625409
30117,99,2,4,5000,0,0,0,0
30122,99,3,1,13561.825013046413,1148,32,9284.576062634844,-722.7510495884052
30127,99,3,6,6006.097019842145,987,744,9294.98756275925,-8288.890542917125
30132,99,4,3,569.7540215929217,39,1289,611.7053782914203,-5041.951356698512
30137,99,5,0,5000,0,0,0,0
30142,99,5,5,712.5479636616309,1453,1999,16406.785858721905,-20694.237895060243
30147,99,6,2,4561.900900292652,0,43,0,-438.09909970734765
30152,99,6,7,4705.677532289491,0,37,0,-294.32246771051075
30157,99,7,4,5000,0,0,0,0
30162,99,8,1,3922.7077878745536,0,106,0,-1077.2922121254476
30167,99,8,6,965.998140487875,0,514,0,-4034.0018595121232
30172,99,9,3,3051.9038022730824,692,924,6300.076066937141,-8248.172264664057
30177,99,10,0,5000,0,0,0,0
30182,99,10,5,12589.19561636017,1776,231,11473.03152919144,-3883.835912831243
30187,99,11,2,4561.799477020731,0,43,0,-438.2005229792686
30192,99,11,7,4878.778350603793,0,8,0,-121.22164939620905
30197,99,12,4,5000,0,0,0,0
30202,99,13,1,4206.145430397519,0,82,0,-793.854569602484
30207,99,13,6,3798.128482297779,331,847,4376.964621317808,-5578.8361390200425
30212,99,14,3,5922.607720331796,841,469,5729.985691167069,-4807.377970835264
30217,99,15,0,5000,0,0,0,0
30222,99,15,5,11357.994571546997,1523,80,7833.543696937851,-1475.5491253908328
30227,99,16,2,4577.474618109547,0,42,0,-422.52538189045396
30232,99,16,7,4993.149565628434,0,1,0,-6.850434371565447
30237,99,17,4,5000,0,0,0,0
30242,99,18,1,3951.079057544596,0,104,0,-1048.9209424554047
30246,99,18,5,10450.78210491972,1358,178,8045.124925864707,-2594.3428209450162
28883,95,0,1,5000,0,0,0,0
28888,95,1,1,5000,0,0,0,0
28894,95,1,5,0,0,2170,0,-5000
28896,95,1,7,4706.830232356346,0,34,0,-293.1697676436584
28903,95,2,6,929.7067428542026,0,651,0,-4070.2932571458036
28910,95,3,5,1113.7079010450689,539,1703,7376.887127224781,-11263.179226179702
28913,95,4,1,4305.734835896777,0,65,0,-694.2651641032254
28920,95,4,6,1063.0323761940956,64,761,588.001401226498,-4524.969025032403
28923,95,5,2,4608.70683579181,0,35,0,-391.2931642081906
28928,95,6,0,5000,0,0,0,0
28934,95,6,5,7430.967561222807,836,463,6628.2874581067,-4197.319896883894
28937,95,7,1,4084.6223934740487,0,84,0,-915.3776065259524
28942,95,7,5,0,1,2153,16.770509831248425,-5016.770509831251
28950,95,8,5,3927.999586209591,953,954,9392.591229270705,-10464.59164306114
28954,95,9,1,4776.473235869019,0,18,0,-223.52676413098214
28958,95,9,4,5000,0,0,0,0
28965,95,10,2,4625.176125746842,0,34,0,-374.82387425315676
28969,95,11,0,5000,0,0,0,0
28975,95,11,6,13654.269014189895,1790,125,10915.53419652066,-2261.2651823307733
28980,95,12,2,4609.46286769197,0,35,0,-390.5371323080318
28984,95,13,0,5000,0,0,0,0
28989,95,13,3,15137.811157422715,2037,29,10827.062194271894,-689.2510368493058
28992,95,13,7,5000,0,0,0,0
28997,95,14,4,5000,0,0,0,0
29005,95,15,4,5000,0,0,0,0
29008,95,16,0,5000,0,0,0,0
29015,95,16,5,10221.337676891053,1639,629,14516.443747270414,-9295.106070379366
29020,95,17,3,3348.2007412693033,553,855,4765.00208024187,-6416.801338972559
29023,95,17,7,4710.890126812574,0,33,0,-289.109873187426
29029,95,18,3,7669.447331712022,1019,291,6844.831943178876,-4175.384611466837
29033,95,19,0,5000,0,0,0,0
29037,95,19,4,5000,0,0,0,0
29043,95,20,2,4790.726672325246,0,17,0,-209.27332767475477
29047,95,20,6,14592.317973796107,2180,120,12772.273523627304,-3179.9555498311984
29052,95,21,3,0,0,1405,0,-5000.000000000007
29057,95,22,0,5000,0,0,0,0
29063,95,22,7,4726.915885933998,0,32,0,-273.084114066004
29067,95,23,2,4641.186994274775,0,33,0,-358.8130057252262
29074,95,24,1,4113.326056496796,0,83,0,-886.6739435032028
29078,95,24,6,0,0,1168,0,-4999.999999999982
29085,95,25,4,5000,0,0,0,0
29088,95,26,0,5000,0,0,0,0
29095,95,26,5,3837.0344378005475,1464,1426,15569.355451131054,-16732.321013330507
29098,95,27,3,7604.554765716808,938,319,6729.5071981805795,-4124.952432463785
29103,95,27,6,8856.438624325063,1348,534,11622.826181214621,-7766.387556889569
29110,95,28,5,5943.574770567858,809,956,7985.465866270556,-7041.8910957027
29114,95,29,2,4845.167610824236,0,14,0,-154.83238917576375
29120,95,29,6,11601.20256989995,1060,83,7761.7844317739855,-1160.5818618740773
29124,95,30,3,5099.027725318226,448,237,2265.9400267690876,-2166.9123014508828
29128,95,31,0,5000,0,0,0,0
29135,95,31,6,987.1345337306485,0,538,0,-4012.8654662693552
29140,95,32,1,4185.004279931344,0,76,0,-814.9957200686583
29143,95,32,6,3826.6899042366663,306,458,2304.7937130887726,-3478.103808852112
29148,95,33,3,1443.8645553212352,154,1363,2664.982750577497,-6221.118195256269
29153,95,34,2,4641.128346180247,0,33,0,-358.87165381975325
29158,95,34,6,2904.439384667874,240,759,2967.5416271440413,-5063.102242476163
29163,95,35,3,11081.363422881828,1176,79,7158.684814739599,-1077.321391857764
29169,95,36,0,5000,0,0,0,0
29175,95,36,6,13114.83585994128,1190,219,10373.412535244637,-2258.5766753033504
29179,95,37,3,6880.8681091452945,1121,489,8526.10443106103,-6645.23632191578
29183,95,37,6,3374.0719028523313,252,332,1552.2666090109735,-3178.19470615864
29725,97,29,5,14247.539193142358,2008,147,12390.778957363493,-3143.239764221113
29730,97,30,1,4043.4384529061836,0,94,0,-956.5615470938183
29736,97,30,7,4717.940439564863,0,34,0,-282.05956043513896
29741,97,31,3,0,0,1405,0,-5000.00000000002
29746,97,32,1,4100.502757377431,0,89,0,-899.4972426225712
29751,97,32,6,3931.8709228682737,323,460,2415.859347417171,-3483.988424548903
29756,97,33,2,4616.338606628403,0,37,0,-383.6613933715949
29761,97,34,0,5000,0,0,0,0
29765,97,34,5,4579.078046378388,1359,1025,13377.634190840641,-13798.556144462247
29770,97,35,0,5000,0,0,0,0
29776,97,35,7,4722.665156336098,0,33,0,-277.3348436639013
29781,97,36,2,4671.351927866911,0,30,0,-328.6480721330896
29784,97,36,7,4772.1697598884375,0,23,0,-227.8302401115638
29791,97,37,6,4028.290176203254,323,385,2628.5575398145656,-3600.2673636113104
30098,99,0,1,5000,0,0,0,0
30104,99,0,7,5000,0,0,0,0
30108,99,1,3,4916.737467121434,0,5,0,-83.26253287856434
30116,99,2,3,10316.408480997647,1172,75,6408.949852284752,-1092.541371287088
30118,99,3,0,5000,0,0,0,0
30125,99,3,4,5000,0,0,0,0
30128,99,4,0,5000,0,0,0,0
30135,99,4,6,1077.3599146487782,103,848,1122.9677959085036,-5045.607881259724
30138,99,5,4,5000,0,0,0,0
30143,99,5,7,4689.779841982643,0,38,0,-310.22015801735824
30148,99,6,3,3333.522384067862,488,826,4093.8608349315314,-5760.338450863659
30156,99,7,3,0,0,1088,0,-4999.999999999996
30158,99,7,5,0,1,2276,16.770509831248425,-5016.770509831252
30166,99,8,5,4069.260320942484,985,954,9533.851964003603,-10464.59164306114
30169,99,8,7,4689.720391382822,0,38,0,-310.2796086171773
30175,99,9,5,1089.7397965468679,1474,1509,13915.387154911725,-17825.64735836487
30178,99,10,1,4606.128528189856,0,51,0,-393.871471810146
30185,99,10,6,8479.737052789309,710,123,4919.96965552719,-1440.2326027378883
30190,99,11,5,14758.741571888168,2150,96,11768.046220606617,-2009.3046487184097
30193,99,12,0,5000,0,0,0,0
30201,99,12,5,2473.298935971534,757,1384,9068.712531444591,-11595.413595473041
30204,99,13,4,5000,0,0,0,0
30211,99,14,1,4587.401961597974,0,51,0,-412.59803840203057
30214,99,14,4,5000,0,0,0,0
30218,99,15,2,12262.447402737762,754,17,7606.62211153297,-344.17470879515986
30226,99,16,1,4258.267084641823,0,79,0,-741.7329153581795
30231,99,16,6,2072.533067481553,142,1246,2997.654737572196,-5925.12167009064
30234,99,17,2,4577.494821252617,0,42,0,-422.50517874738443
30240,99,18,0,5000,0,0,0,0
30245,99,18,4,5000,0,0,0,0
30247,99,18,6,7643.290509786137,1616,532,11595.360424000553,-8952.069914214428
30251,99,19,2,4623.1662076061375,0,33,0,-376.83379239386414
28884,95,0,3,5000,0,0,0,0
28887,95,0,6,5000,0,0,0,0
28892,95,1,3,4916.737467121434,0,5,0,-83.26253287856434
28898,95,2,0,5000,0,0,0,0
28901,95,2,4,5000,0,0,0,0
28908,95,3,2,10644.05598901674,486,6,5741.202596960662,-97.14660794388735
28915,95,3,7,5000,0,0,0,0
28916,95,4,4,5000,0,0,0,0
28921,95,5,0,5000,0,0,0,0
28926,95,5,5,563.370451757734,1397,1886,15602.534521193294,-20039.164069435534
28931,95,6,2,4609.523316913865,0,35,0,-390.47668308613544
28936,95,6,7,4722.766850409366,0,33,0,-277.2331495906352
28941,95,7,4,5000,0,0,0,0
28946,95,8,1,4147.514012153895,0,79,0,-852.4859878461073
28951,95,8,6,1172.385300421088,0,479,0,-3827.6146995789095
28956,95,9,3,2842.351171872256,653,924,6090.5234365363185,-8248.172264664057
28961,95,10,0,5000,0,0,0,0
28966,95,10,5,12487.748507697243,1720,231,11371.584420528512,-3883.835912831243
28971,95,11,2,4609.420722988306,0,35,0,-390.5792770116931
28976,95,11,7,4878.778350603793,0,8,0,-121.22164939620905
28981,95,12,4,5000,0,0,0,0
28986,95,13,1,4304.806321438663,0,66,0,-695.1936785613407
28991,95,13,6,3397.3974202764152,247,776,3286.9796263040043,-4889.5822060276005
28996,95,14,3,5825.157017580544,802,469,5632.534988415816,-4807.377970835264
29001,95,15,0,5000,0,0,0,0
29006,95,15,5,11303.95430809505,1471,80,7779.503433485907,-1475.5491253908328
29011,95,16,2,4625.276904455234,0,34,0,-374.72309554476595
29016,95,16,7,4993.149565628434,0,1,0,-6.850434371565447
29021,95,17,4,5000,0,0,0,0
29026,95,18,1,4124.956588574265,0,82,0,-875.0434114257371
29031,95,18,6,8262.830429252881,1554,480,11305.990819936462,-8043.160390683583
29036,95,19,3,7850.060557751884,867,241,5753.355375085166,-2903.2948173332848
29041,95,20,0,5000,0,0,0,0
29046,95,20,5,10906.856975824141,1332,109,8159.099523459027,-2252.242547634819
29051,95,21,2,4641.085996949112,0,33,0,-358.9140030508859
29056,95,21,7,4726.891152036818,0,32,0,-273.1088479631821
29061,95,22,4,5000,0,0,0,0
29066,95,23,1,4084.4726957262087,0,84,0,-915.527304273792
29071,95,23,6,0,0,1169,0,-4999.999999999994
29076,95,24,3,540.2943766566048,297,1528,3625.531432899854,-8085.23705624327
29082,95,25,1,9368.00092790858,384,33,4698.428748866316,-330.4278209577361
29087,95,25,6,10773.387416834792,1636,370,11795.927885851552,-6022.540469016751
29092,95,26,3,5003.523850424114,1098,477,6985.936935707151,-6982.413085283055
29096,95,26,7,4726.776863203049,0,32,0,-273.2231367969517
29102,95,27,4,5000,0,0,0,0
29106,95,28,1,4188.936586479967,0,76,0,-811.063413520031
29112,95,28,7,4726.8508295395695,0,32,0,-273.1491704604314
29117,95,29,3,8316.206193030868,775,56,4092.808748395957,-776.6025553650835
29122,95,30,1,4126.8406554504945,0,81,0,-873.159344549507
29127,95,30,6,3243.3459640983383,699,928,7298.631308556362,-9055.285344458016
29132,95,31,3,0,0,1350,0,-5000.000000000021
29136,95,31,7,4726.800387659221,0,32,0,-273.1996123407818
29141,95,32,5,3182.477124637303,398,1139,4224.152954113904,-6041.675829476603
29146,95,33,2,4641.085996949112,0,33,0,-358.91400305088587
29151,95,33,6,11503.186396487647,1404,322,11090.385774424158,-4587.199377936486
29156,95,34,3,0,0,987,0,-4999.999999999998
29162,95,35,1,4794.779744235751,0,25,0,-205.2202557642481
29167,95,35,5,8605.507812127515,1415,538,11590.480462233074,-7984.972650105509
29172,95,36,3,13321.725653815065,1748,173,11517.234141302299,-3195.5084874872186
29177,95,36,7,4772.1697598884375,0,23,0,-227.8302401115638
29182,95,37,4,5000,0,0,0,0
29793,98,0,0,5000,0,0,0,0
29798,98,0,5,5000,0,0,0,0
29803,98,1,2,4557.439958720836,0,42,0,-442.5600412791636
29808,98,1,7,4693.946450558688,0,37,0,-306.05354944131665
29813,98,2,4,5000,0,0,0,0
29818,98,3,1,13432.479993880133,1115,32,9155.231043468564,-722.7510495884052
29823,98,3,6,5983.51133474305,969,735,9193.761912273141,-8210.250577530107
29828,98,4,3,465.7334782357732,30,1284,500.885576910815,-5035.152098675055
29833,98,5,0,5000,0,0,0,0
29838,98,5,5,733.4849962098629,1441,1971,16251.1791728566,-20517.694176646706
29843,98,6,2,4573.255097314831,0,41,0,-426.74490268516877
29848,98,6,7,4709.831314080029,0,36,0,-290.16868591997223
29853,98,7,4,5000,0,0,0,0
29858,98,8,1,3975.6777041574014,0,101,0,-1024.3222958425995
29863,98,8,6,1062.270277199956,0,496,0,-3937.7297228000425
29868,98,9,3,3009.8380849792575,683,924,6258.0103496433185,-8248.172264664057
29873,98,10,0,5000,0,0,0,0
29878,98,10,5,12578.52588142588,1763,231,11462.361794257149,-3883.835912831243
29883,98,11,2,4573.153392699884,0,41,0,-426.8466073001154
29888,98,11,7,4878.778350603793,0,8,0,-121.22164939620905
29893,98,12,4,5000,0,0,0,0
29898,98,13,1,4230.524619657805,0,77,0,-769.4753803421988
29903,98,13,6,3898.3443226517475,312,825,4180.16341568035,-5281.819093028614
29908,98,14,3,5903.182893780705,832,469,5710.560864615977,-4807.377970835264
29913,98,15,0,5000,0,0,0,0
29918,98,15,5,11344.676073231918,1510,80,7820.225198622769,-1475.5491253908328
29923,98,16,2,4588.872044639059,0,40,0,-411.1279553609417
29928,98,16,7,4993.149565628434,0,1,0,-6.850434371565447
29933,98,17,4,5000,0,0,0,0
29938,98,18,1,3977.172560666065,0,99,0,-1022.8274393339356
29943,98,18,6,7821.860699874488,1596,517,11504.173307677147,-8682.312607802663
29948,98,19,3,7900.1366133830725,897,241,5803.431430716355,-2903.2948173332848
29953,98,20,0,5000,0,0,0,0
29958,98,20,5,10265.324866575853,1371,143,8202.541842900515,-2937.216976324601
29963,98,21,2,4555.536377449759,0,42,0,-444.4636225502385
29968,98,21,7,4713.679934931065,0,35,0,-286.32006506893623
29973,98,22,4,5000,0,0,0,0
